
=================== Run: 2025-10-31 06:22:00.639239 ===================

🚀 Expert Supreme — 3-Fold Stratified CV
Supreme[fold 1] ✅ Using 2 GPUs
High[F3] Ep26 | loss=0.2369 | acc=0.6484 | f1=0.6464 | prec=0.6463 | rec=0.6475 | mcc=0.2938 | thr=0.46
High[F3] Ep27 | loss=0.2360 | acc=0.6504 | f1=0.6467 | prec=0.6467 | rec=0.6467 | mcc=0.2934 | thr=0.47
High[F3] Ep28 | loss=0.2345 | acc=0.6482 | f1=0.6464 | prec=0.6464 | rec=0.6477 | mcc=0.2941 | thr=0.46
High[F3] Ep29 | loss=0.2351 | acc=0.6482 | f1=0.6466 | prec=0.6467 | rec=0.6482 | mcc=0.2949 | thr=0.46
High[F3] Ep30 | loss=0.2338 | acc=0.6482 | f1=0.6467 | prec=0.6469 | rec=0.6483 | mcc=0.2952 | thr=0.46
⚠️  SWA eval skipped for high[F3]: 'dict' object has no attribute 'to'
🏁 High[F3] Best Ep27 | Acc=0.6504 | F1=0.6467
✅ High | Mean Acc=0.6488±0.0022 | Mean F1=0.6460±0.0019

🚀 Expert District — 3-Fold Stratified CV
District[fold 1] ✅ Using 2 GPUs
District[F1] Ep01 | loss=0.5423 | acc=0.5315 | f1=0.4952 | prec=0.4958 | rec=0.4960 | mcc=-0.0082 | thr=0.59
District[F1] Ep02 | loss=0.5002 | acc=0.5319 | f1=0.4966 | prec=0.4971 | rec=0.4972 | mcc=-0.0057 | thr=0.58
District[F1] Ep03 | loss=0.4708 | acc=0.5448 | f1=0.4977 | prec=0.5007 | rec=0.5007 | mcc=0.0014 | thr=0.58
District[F1] Ep04 | loss=0.4677 | acc=0.5522 | f1=0.4967 | prec=0.5025 | rec=0.5022 | mcc=0.0047 | thr=0.58
District[F1] Ep05 | loss=0.4633 | acc=0.5342 | f1=0.4968 | prec=0.4976 | rec=0.4977 | mcc=-0.0047 | thr=0.57
District[F1] Ep06 | loss=0.4605 | acc=0.5506 | f1=0.4961 | prec=0.5014 | rec=0.5012 | mcc=0.0026 | thr=0.56
District[F1] Ep07 | loss=0.4611 | acc=0.5279 | f1=0.4970 | prec=0.4971 | rec=0.4971 | mcc=-0.0058 | thr=0.54
District[F1] Ep08 | loss=0.4531 | acc=0.5414 | f1=0.4968 | prec=0.4991 | rec=0.4991 | mcc=-0.0018 | thr=0.54
District[F1] Ep09 | loss=0.4474 | acc=0.5396 | f1=0.4967 | prec=0.4986 | rec=0.4987 | mcc=-0.0028 | thr=0.54
⏹️  Early stopping district[F1] at epoch 9 (no improvement 6 epochs).
⚠️  SWA eval skipped for district[F1]: 'dict' object has no attribute 'to'
🏁 District[F1] Best Ep3 | Acc=0.5448 | F1=0.4977
District[fold 2] ✅ Using 2 GPUs
District[F2] Ep01 | loss=0.4821 | acc=0.5090 | f1=0.4816 | prec=0.4816 | rec=0.4815 | mcc=-0.0369 | thr=0.61
District[F2] Ep02 | loss=0.4686 | acc=0.5257 | f1=0.4854 | prec=0.4862 | rec=0.4870 | mcc=-0.0268 | thr=0.61
District[F2] Ep03 | loss=0.4638 | acc=0.5393 | f1=0.4821 | prec=0.4866 | rec=0.4885 | mcc=-0.0249 | thr=0.61
District[F2] Ep04 | loss=0.4533 | acc=0.5325 | f1=0.4922 | prec=0.4933 | rec=0.4937 | mcc=-0.0130 | thr=0.60
District[F2] Ep05 | loss=0.4470 | acc=0.5320 | f1=0.4942 | prec=0.4950 | rec=0.4952 | mcc=-0.0098 | thr=0.60
District[F2] Ep06 | loss=0.4500 | acc=0.5183 | f1=0.4965 | prec=0.4969 | rec=0.4968 | mcc=-0.0063 | thr=0.59
District[F2] Ep07 | loss=0.4383 | acc=0.5205 | f1=0.4971 | prec=0.4972 | rec=0.4972 | mcc=-0.0055 | thr=0.59
District[F2] Ep08 | loss=0.4454 | acc=0.5442 | f1=0.4984 | prec=0.5011 | rec=0.5010 | mcc=0.0021 | thr=0.59
District[F2] Ep09 | loss=0.4362 | acc=0.5296 | f1=0.4993 | prec=0.4994 | rec=0.4994 | mcc=-0.0012 | thr=0.58
District[F2] Ep10 | loss=0.4322 | acc=0.5442 | f1=0.5025 | prec=0.5044 | rec=0.5041 | mcc=0.0086 | thr=0.58
District[F2] Ep11 | loss=0.4365 | acc=0.5395 | f1=0.5019 | prec=0.5030 | rec=0.5028 | mcc=0.0058 | thr=0.58
District[F2] Ep12 | loss=0.4439 | acc=0.5178 | f1=0.4976 | prec=0.4982 | rec=0.4981 | mcc=-0.0037 | thr=0.57
District[F2] Ep13 | loss=0.4388 | acc=0.5438 | f1=0.5045 | prec=0.5060 | rec=0.5056 | mcc=0.0116 | thr=0.57
District[F2] Ep14 | loss=0.4367 | acc=0.5217 | f1=0.5007 | prec=0.5011 | rec=0.5011 | mcc=0.0022 | thr=0.56
District[F2] Ep15 | loss=0.4231 | acc=0.5278 | f1=0.5033 | prec=0.5034 | rec=0.5034 | mcc=0.0068 | thr=0.56
District[F2] Ep16 | loss=0.4288 | acc=0.5435 | f1=0.5046 | prec=0.5060 | rec=0.5057 | mcc=0.0117 | thr=0.56
District[F2] Ep17 | loss=0.4334 | acc=0.5298 | f1=0.5049 | prec=0.5049 | rec=0.5049 | mcc=0.0098 | thr=0.55
District[F2] Ep18 | loss=0.4283 | acc=0.5399 | f1=0.5086 | prec=0.5089 | rec=0.5087 | mcc=0.0177 | thr=0.55
District[F2] Ep19 | loss=0.4212 | acc=0.5447 | f1=0.5065 | prec=0.5079 | rec=0.5075 | mcc=0.0154 | thr=0.55
District[F2] Ep20 | loss=0.4226 | acc=0.5542 | f1=0.5089 | prec=0.5123 | rec=0.5112 | mcc=0.0235 | thr=0.55
District[F2] Ep21 | loss=0.4207 | acc=0.5526 | f1=0.5082 | prec=0.5113 | rec=0.5103 | mcc=0.0216 | thr=0.55
District[F2] Ep22 | loss=0.4213 | acc=0.5496 | f1=0.5070 | prec=0.5095 | rec=0.5087 | mcc=0.0182 | thr=0.55
District[F2] Ep23 | loss=0.4261 | acc=0.5269 | f1=0.5079 | prec=0.5085 | rec=0.5088 | mcc=0.0173 | thr=0.54
District[F2] Ep24 | loss=0.4164 | acc=0.5302 | f1=0.5106 | prec=0.5110 | rec=0.5113 | mcc=0.0223 | thr=0.54
District[F2] Ep25 | loss=0.4130 | acc=0.5300 | f1=0.5107 | prec=0.5111 | rec=0.5114 | mcc=0.0226 | thr=0.54
District[F2] Ep26 | loss=0.4183 | acc=0.5329 | f1=0.5111 | prec=0.5113 | rec=0.5115 | mcc=0.0228 | thr=0.54
District[F2] Ep27 | loss=0.4186 | acc=0.5388 | f1=0.5131 | prec=0.5131 | rec=0.5131 | mcc=0.0263 | thr=0.54
District[F2] Ep28 | loss=0.4152 | acc=0.5404 | f1=0.5123 | prec=0.5124 | rec=0.5123 | mcc=0.0247 | thr=0.54
District[F2] Ep29 | loss=0.4120 | acc=0.5456 | f1=0.5146 | prec=0.5150 | rec=0.5146 | mcc=0.0296 | thr=0.54
District[F2] Ep30 | loss=0.4200 | acc=0.5487 | f1=0.5155 | prec=0.5163 | rec=0.5158 | mcc=0.0321 | thr=0.54
⚠️  SWA eval skipped for district[F2]: 'dict' object has no attribute 'to'
🏁 District[F2] Best Ep30 | Acc=0.5487 | F1=0.5155
District[fold 3] ✅ Using 2 GPUs
District[F3] Ep01 | loss=0.4895 | acc=0.5117 | f1=0.4884 | prec=0.4887 | rec=0.4885 | mcc=-0.0228 | thr=0.60
District[F3] Ep02 | loss=0.4718 | acc=0.5162 | f1=0.4869 | prec=0.4869 | rec=0.4870 | mcc=-0.0262 | thr=0.60
District[F3] Ep03 | loss=0.4617 | acc=0.5368 | f1=0.4884 | prec=0.4910 | rec=0.4919 | mcc=-0.0171 | thr=0.61
District[F3] Ep04 | loss=0.4445 | acc=0.5212 | f1=0.4859 | prec=0.4861 | rec=0.4866 | mcc=-0.0273 | thr=0.60
District[F3] Ep05 | loss=0.4577 | acc=0.5214 | f1=0.4889 | prec=0.4889 | rec=0.4892 | mcc=-0.0219 | thr=0.60
District[F3] Ep06 | loss=0.4565 | acc=0.5149 | f1=0.4889 | prec=0.4889 | rec=0.4889 | mcc=-0.0222 | thr=0.59
District[F3] Ep07 | loss=0.4457 | acc=0.5086 | f1=0.4882 | prec=0.4889 | rec=0.4886 | mcc=-0.0225 | thr=0.59
District[F3] Ep08 | loss=0.4497 | acc=0.5187 | f1=0.4876 | prec=0.4876 | rec=0.4878 | mcc=-0.0247 | thr=0.60
District[F3] Ep09 | loss=0.4350 | acc=0.5431 | f1=0.4882 | prec=0.4927 | rec=0.4937 | mcc=-0.0136 | thr=0.61
District[F3] Ep10 | loss=0.4392 | acc=0.5070 | f1=0.4904 | prec=0.4920 | rec=0.4917 | mcc=-0.0164 | thr=0.58
District[F3] Ep11 | loss=0.4440 | acc=0.5043 | f1=0.4908 | prec=0.4934 | rec=0.4931 | mcc=-0.0135 | thr=0.58
District[F3] Ep12 | loss=0.4322 | acc=0.5338 | f1=0.4904 | prec=0.4920 | rec=0.4926 | mcc=-0.0154 | thr=0.59
District[F3] Ep13 | loss=0.4397 | acc=0.5174 | f1=0.4903 | prec=0.4903 | rec=0.4903 | mcc=-0.0193 | thr=0.58
District[F3] Ep14 | loss=0.4248 | acc=0.5088 | f1=0.4943 | prec=0.4964 | rec=0.4962 | mcc=-0.0074 | thr=0.57
District[F3] Ep15 | loss=0.4279 | acc=0.5077 | f1=0.4939 | prec=0.4963 | rec=0.4961 | mcc=-0.0077 | thr=0.57
District[F3] Ep16 | loss=0.4386 | acc=0.5099 | f1=0.4942 | prec=0.4959 | rec=0.4957 | mcc=-0.0084 | thr=0.57
District[F3] Ep17 | loss=0.4257 | acc=0.5095 | f1=0.4922 | prec=0.4935 | rec=0.4932 | mcc=-0.0133 | thr=0.57
District[F3] Ep18 | loss=0.4292 | acc=0.5111 | f1=0.4918 | prec=0.4926 | rec=0.4924 | mcc=-0.0150 | thr=0.57
District[F3] Ep19 | loss=0.4149 | acc=0.5117 | f1=0.4921 | prec=0.4928 | rec=0.4926 | mcc=-0.0146 | thr=0.57
District[F3] Ep20 | loss=0.4198 | acc=0.5203 | f1=0.4954 | prec=0.4955 | rec=0.4955 | mcc=-0.0090 | thr=0.57
District[F3] Ep21 | loss=0.4273 | acc=0.5160 | f1=0.4935 | prec=0.4938 | rec=0.4937 | mcc=-0.0126 | thr=0.57
District[F3] Ep22 | loss=0.4190 | acc=0.5140 | f1=0.4922 | prec=0.4926 | rec=0.4924 | mcc=-0.0149 | thr=0.57
District[F3] Ep23 | loss=0.4181 | acc=0.5181 | f1=0.4937 | prec=0.4938 | rec=0.4937 | mcc=-0.0124 | thr=0.57
District[F3] Ep24 | loss=0.4156 | acc=0.5393 | f1=0.4950 | prec=0.4971 | rec=0.4973 | mcc=-0.0056 | thr=0.58
District[F3] Ep25 | loss=0.4176 | acc=0.5381 | f1=0.4947 | prec=0.4966 | rec=0.4969 | mcc=-0.0065 | thr=0.58
District[F3] Ep26 | loss=0.4171 | acc=0.5174 | f1=0.4947 | prec=0.4950 | rec=0.4949 | mcc=-0.0102 | thr=0.57
⏹️  Early stopping district[F3] at epoch 26 (no improvement 6 epochs).
⚠️  SWA eval skipped for district[F3]: 'dict' object has no attribute 'to'
🏁 District[F3] Best Ep20 | Acc=0.5203 | F1=0.4954
✅ District | Mean Acc=0.5379±0.0126 | Mean F1=0.5029±0.0090

🚀 Expert Tribunal — 3-Fold Stratified CV
Tribunal[fold 1] ✅ Using 2 GPUs
Tribunal[F1] Ep01 | loss=0.5370 | acc=0.5354 | f1=0.4786 | prec=0.4785 | rec=0.4787 | mcc=-0.0428 | thr=0.38
Tribunal[F1] Ep02 | loss=0.4935 | acc=0.5320 | f1=0.4778 | prec=0.4778 | rec=0.4778 | mcc=-0.0444 | thr=0.41
Tribunal[F1] Ep03 | loss=0.4778 | acc=0.5572 | f1=0.4829 | prec=0.4840 | rec=0.4855 | mcc=-0.0305 | thr=0.45
Tribunal[F1] Ep04 | loss=0.4690 | acc=0.5572 | f1=0.4857 | prec=0.4866 | rec=0.4878 | mcc=-0.0256 | thr=0.46
Tribunal[F1] Ep05 | loss=0.4556 | acc=0.5347 | f1=0.4865 | prec=0.4868 | rec=0.4865 | mcc=-0.0267 | thr=0.45
Tribunal[F1] Ep06 | loss=0.4498 | acc=0.5724 | f1=0.4877 | prec=0.4912 | rec=0.4926 | mcc=-0.0161 | thr=0.48
Tribunal[F1] Ep07 | loss=0.4521 | acc=0.5690 | f1=0.4931 | prec=0.4953 | rec=0.4958 | mcc=-0.0089 | thr=0.50
Tribunal[F1] Ep08 | loss=0.4423 | acc=0.5450 | f1=0.4937 | prec=0.4937 | rec=0.4937 | mcc=-0.0126 | thr=0.49
Tribunal[F1] Ep09 | loss=0.4378 | acc=0.5844 | f1=0.5005 | prec=0.5058 | rec=0.5048 | mcc=0.0106 | thr=0.52
Tribunal[F1] Ep10 | loss=0.4358 | acc=0.5469 | f1=0.4973 | prec=0.4973 | rec=0.4973 | mcc=-0.0053 | thr=0.53
Tribunal[F1] Ep11 | loss=0.4351 | acc=0.5569 | f1=0.5011 | prec=0.5012 | rec=0.5012 | mcc=0.0024 | thr=0.53
Tribunal[F1] Ep12 | loss=0.4235 | acc=0.5853 | f1=0.5028 | prec=0.5080 | rec=0.5067 | mcc=0.0146 | thr=0.55
Tribunal[F1] Ep13 | loss=0.4223 | acc=0.5883 | f1=0.5054 | prec=0.5111 | rec=0.5093 | mcc=0.0204 | thr=0.55
Tribunal[F1] Ep14 | loss=0.4213 | acc=0.5652 | f1=0.5055 | prec=0.5060 | rec=0.5057 | mcc=0.0117 | thr=0.54
Tribunal[F1] Ep15 | loss=0.4157 | acc=0.5932 | f1=0.5067 | prec=0.5140 | rec=0.5114 | mcc=0.0253 | thr=0.55
Tribunal[F1] Ep16 | loss=0.4075 | acc=0.5945 | f1=0.5129 | prec=0.5194 | rec=0.5163 | mcc=0.0356 | thr=0.54
Tribunal[F1] Ep17 | loss=0.4059 | acc=0.5734 | f1=0.5138 | prec=0.5146 | rec=0.5139 | mcc=0.0285 | thr=0.54
Tribunal[F1] Ep18 | loss=0.4104 | acc=0.5759 | f1=0.5182 | prec=0.5189 | rec=0.5182 | mcc=0.0371 | thr=0.54
Tribunal[F1] Ep19 | loss=0.4022 | acc=0.6121 | f1=0.5212 | prec=0.5340 | rec=0.5264 | mcc=0.0600 | thr=0.55
Tribunal[F1] Ep20 | loss=0.4008 | acc=0.5933 | f1=0.5304 | prec=0.5329 | rec=0.5305 | mcc=0.0633 | thr=0.54
Tribunal[F1] Ep21 | loss=0.3954 | acc=0.6012 | f1=0.5364 | prec=0.5399 | rec=0.5365 | mcc=0.0763 | thr=0.54
Tribunal[F1] Ep22 | loss=0.3900 | acc=0.6203 | f1=0.5388 | prec=0.5504 | rec=0.5411 | mcc=0.0910 | thr=0.55
Tribunal[F1] Ep23 | loss=0.3898 | acc=0.6116 | f1=0.5447 | prec=0.5500 | rec=0.5447 | mcc=0.0945 | thr=0.55
Tribunal[F1] Ep24 | loss=0.3911 | acc=0.6115 | f1=0.5462 | prec=0.5509 | rec=0.5460 | mcc=0.0968 | thr=0.55
Tribunal[F1] Ep25 | loss=0.3899 | acc=0.6195 | f1=0.5522 | prec=0.5586 | rec=0.5519 | mcc=0.1103 | thr=0.55
Tribunal[F1] Ep26 | loss=0.3867 | acc=0.6201 | f1=0.5580 | prec=0.5628 | rec=0.5572 | mcc=0.1198 | thr=0.55
Tribunal[F1] Ep27 | loss=0.3884 | acc=0.6192 | f1=0.5615 | prec=0.5649 | rec=0.5605 | mcc=0.1253 | thr=0.55
Tribunal[F1] Ep28 | loss=0.3879 | acc=0.6211 | f1=0.5663 | prec=0.5689 | rec=0.5652 | mcc=0.1341 | thr=0.55
Tribunal[F1] Ep29 | loss=0.3868 | acc=0.6231 | f1=0.5718 | prec=0.5736 | rec=0.5708 | mcc=0.1443 | thr=0.55
Tribunal[F1] Ep30 | loss=0.3937 | acc=0.6234 | f1=0.5742 | prec=0.5755 | rec=0.5733 | mcc=0.1488 | thr=0.55
⚠️  SWA eval skipped for tribunal[F1]: 'dict' object has no attribute 'to'
🏁 Tribunal[F1] Best Ep30 | Acc=0.6234 | F1=0.5742
Tribunal[fold 2] ✅ Using 2 GPUs
Tribunal[F2] Ep01 | loss=0.5098 | acc=0.4416 | f1=0.4364 | prec=0.5326 | rec=0.5268 | mcc=0.0592 | thr=0.70
Tribunal[F2] Ep02 | loss=0.4782 | acc=0.5425 | f1=0.5274 | prec=0.5367 | rec=0.5409 | mcc=0.0775 | thr=0.70
Tribunal[F2] Ep03 | loss=0.4563 | acc=0.5909 | f1=0.5429 | prec=0.5430 | rec=0.5429 | mcc=0.0859 | thr=0.66
Tribunal[F2] Ep04 | loss=0.4484 | acc=0.6008 | f1=0.5442 | prec=0.5459 | rec=0.5437 | mcc=0.0896 | thr=0.62
Tribunal[F2] Ep05 | loss=0.4375 | acc=0.5996 | f1=0.5494 | prec=0.5500 | rec=0.5491 | mcc=0.0991 | thr=0.60
Tribunal[F2] Ep06 | loss=0.4359 | acc=0.6101 | f1=0.5500 | prec=0.5532 | rec=0.5494 | mcc=0.1026 | thr=0.58
Tribunal[F2] Ep07 | loss=0.4353 | acc=0.6180 | f1=0.5523 | prec=0.5580 | rec=0.5519 | mcc=0.1097 | thr=0.56
Tribunal[F2] Ep08 | loss=0.4222 | acc=0.6091 | f1=0.5535 | prec=0.5555 | rec=0.5528 | mcc=0.1082 | thr=0.53
Tribunal[F2] Ep09 | loss=0.4226 | acc=0.6024 | f1=0.5548 | prec=0.5551 | rec=0.5546 | mcc=0.1097 | thr=0.52
Tribunal[F2] Ep10 | loss=0.4229 | acc=0.6128 | f1=0.5568 | prec=0.5592 | rec=0.5560 | mcc=0.1152 | thr=0.52
Tribunal[F2] Ep11 | loss=0.4128 | acc=0.6128 | f1=0.5564 | prec=0.5589 | rec=0.5556 | mcc=0.1144 | thr=0.52
Tribunal[F2] Ep12 | loss=0.4094 | acc=0.6164 | f1=0.5559 | prec=0.5598 | rec=0.5551 | mcc=0.1148 | thr=0.53
Tribunal[F2] Ep13 | loss=0.4114 | acc=0.6206 | f1=0.5581 | prec=0.5631 | rec=0.5573 | mcc=0.1203 | thr=0.53
Tribunal[F2] Ep14 | loss=0.4082 | acc=0.6264 | f1=0.5583 | prec=0.5661 | rec=0.5578 | mcc=0.1237 | thr=0.54
Tribunal[F2] Ep15 | loss=0.4038 | acc=0.6315 | f1=0.5571 | prec=0.5684 | rec=0.5574 | mcc=0.1253 | thr=0.55
Tribunal[F2] Ep16 | loss=0.3997 | acc=0.6254 | f1=0.5612 | prec=0.5673 | rec=0.5603 | mcc=0.1274 | thr=0.53
Tribunal[F2] Ep17 | loss=0.3977 | acc=0.6012 | f1=0.5619 | prec=0.5614 | rec=0.5632 | mcc=0.1245 | thr=0.50
Tribunal[F2] Ep18 | loss=0.3956 | acc=0.6376 | f1=0.5639 | prec=0.5762 | rec=0.5637 | mcc=0.1394 | thr=0.54
Tribunal[F2] Ep19 | loss=0.3894 | acc=0.6448 | f1=0.5660 | prec=0.5829 | rec=0.5664 | mcc=0.1483 | thr=0.55
Tribunal[F2] Ep20 | loss=0.3910 | acc=0.6271 | f1=0.5693 | prec=0.5734 | rec=0.5681 | mcc=0.1414 | thr=0.51
Tribunal[F2] Ep21 | loss=0.3822 | acc=0.6336 | f1=0.5746 | prec=0.5799 | rec=0.5731 | mcc=0.1529 | thr=0.51
Tribunal[F2] Ep22 | loss=0.3861 | acc=0.6359 | f1=0.5803 | prec=0.5845 | rec=0.5787 | mcc=0.1631 | thr=0.51
Tribunal[F2] Ep23 | loss=0.3859 | acc=0.6382 | f1=0.5811 | prec=0.5861 | rec=0.5794 | mcc=0.1654 | thr=0.51
Tribunal[F2] Ep24 | loss=0.3812 | acc=0.6387 | f1=0.5832 | prec=0.5877 | rec=0.5815 | mcc=0.1690 | thr=0.51
Tribunal[F2] Ep25 | loss=0.3752 | acc=0.6412 | f1=0.5843 | prec=0.5896 | rec=0.5824 | mcc=0.1719 | thr=0.51
Tribunal[F2] Ep26 | loss=0.3788 | acc=0.6423 | f1=0.5863 | prec=0.5914 | rec=0.5844 | mcc=0.1756 | thr=0.51
Tribunal[F2] Ep27 | loss=0.3786 | acc=0.6403 | f1=0.5875 | prec=0.5911 | rec=0.5859 | mcc=0.1769 | thr=0.51
Tribunal[F2] Ep28 | loss=0.3818 | acc=0.6493 | f1=0.5886 | prec=0.5969 | rec=0.5865 | mcc=0.1830 | thr=0.52
Tribunal[F2] Ep29 | loss=0.3800 | acc=0.6487 | f1=0.5914 | prec=0.5978 | rec=0.5892 | mcc=0.1868 | thr=0.52
Tribunal[F2] Ep30 | loss=0.3762 | acc=0.6443 | f1=0.5903 | prec=0.5948 | rec=0.5884 | mcc=0.1831 | thr=0.52
⚠️  SWA eval skipped for tribunal[F2]: 'dict' object has no attribute 'to'
🏁 Tribunal[F2] Best Ep29 | Acc=0.6487 | F1=0.5914
Tribunal[fold 3] ✅ Using 2 GPUs
Tribunal[F3] Ep01 | loss=0.5387 | acc=0.3541 | f1=0.2901 | prec=0.5160 | rec=0.5027 | mcc=0.0130 | thr=0.70
Tribunal[F3] Ep02 | loss=0.4827 | acc=0.3809 | f1=0.3476 | prec=0.5130 | rec=0.5059 | mcc=0.0175 | thr=0.70
Tribunal[F3] Ep03 | loss=0.4625 | acc=0.4815 | f1=0.4795 | prec=0.5135 | rec=0.5145 | mcc=0.0280 | thr=0.70
Tribunal[F3] Ep04 | loss=0.4518 | acc=0.5591 | f1=0.5247 | prec=0.5255 | rec=0.5271 | mcc=0.0526 | thr=0.70
Tribunal[F3] Ep05 | loss=0.4452 | acc=0.6009 | f1=0.5356 | prec=0.5392 | rec=0.5357 | mcc=0.0748 | thr=0.70
Tribunal[F3] Ep06 | loss=0.4410 | acc=0.5947 | f1=0.5338 | prec=0.5360 | rec=0.5337 | mcc=0.0696 | thr=0.69
Tribunal[F3] Ep07 | loss=0.4400 | acc=0.5771 | f1=0.5342 | prec=0.5340 | rec=0.5348 | mcc=0.0688 | thr=0.67
Tribunal[F3] Ep08 | loss=0.4335 | acc=0.5907 | f1=0.5407 | prec=0.5410 | rec=0.5405 | mcc=0.0816 | thr=0.66
Tribunal[F3] Ep09 | loss=0.4320 | acc=0.5872 | f1=0.5369 | prec=0.5372 | rec=0.5367 | mcc=0.0739 | thr=0.64
Tribunal[F3] Ep10 | loss=0.4204 | acc=0.6065 | f1=0.5412 | prec=0.5454 | rec=0.5412 | mcc=0.0865 | thr=0.63
Tribunal[F3] Ep11 | loss=0.4276 | acc=0.5832 | f1=0.5453 | prec=0.5450 | rec=0.5469 | mcc=0.0919 | thr=0.62
Tribunal[F3] Ep12 | loss=0.4173 | acc=0.5793 | f1=0.5502 | prec=0.5510 | rec=0.5549 | mcc=0.1058 | thr=0.62
Tribunal[F3] Ep13 | loss=0.4095 | acc=0.6216 | f1=0.5474 | prec=0.5566 | rec=0.5481 | mcc=0.1043 | thr=0.61
Tribunal[F3] Ep14 | loss=0.4132 | acc=0.5819 | f1=0.5539 | prec=0.5548 | rec=0.5591 | mcc=0.1138 | thr=0.60
Tribunal[F3] Ep15 | loss=0.4056 | acc=0.5941 | f1=0.5562 | prec=0.5557 | rec=0.5578 | mcc=0.1135 | thr=0.60
Tribunal[F3] Ep16 | loss=0.4068 | acc=0.5909 | f1=0.5653 | prec=0.5663 | rec=0.5719 | mcc=0.1381 | thr=0.59
Tribunal[F3] Ep17 | loss=0.4025 | acc=0.6166 | f1=0.5774 | prec=0.5767 | rec=0.5785 | mcc=0.1552 | thr=0.59
Tribunal[F3] Ep18 | loss=0.3952 | acc=0.6186 | f1=0.5814 | prec=0.5806 | rec=0.5831 | mcc=0.1636 | thr=0.59
Tribunal[F3] Ep19 | loss=0.3941 | acc=0.6213 | f1=0.5858 | prec=0.5848 | rec=0.5880 | mcc=0.1727 | thr=0.59
Tribunal[F3] Ep20 | loss=0.3866 | acc=0.6442 | f1=0.5904 | prec=0.5948 | rec=0.5886 | mcc=0.1832 | thr=0.59
Tribunal[F3] Ep21 | loss=0.3902 | acc=0.6405 | f1=0.5935 | prec=0.5951 | rec=0.5924 | mcc=0.1875 | thr=0.59
Tribunal[F3] Ep22 | loss=0.3908 | acc=0.6347 | f1=0.5935 | prec=0.5933 | rec=0.5937 | mcc=0.1870 | thr=0.59
Tribunal[F3] Ep23 | loss=0.3873 | acc=0.6347 | f1=0.5971 | prec=0.5962 | rec=0.5983 | mcc=0.1945 | thr=0.59
Tribunal[F3] Ep24 | loss=0.3836 | acc=0.6370 | f1=0.5972 | prec=0.5968 | rec=0.5977 | mcc=0.1945 | thr=0.59
Tribunal[F3] Ep25 | loss=0.3862 | acc=0.6406 | f1=0.5974 | prec=0.5979 | rec=0.5970 | mcc=0.1949 | thr=0.59
Tribunal[F3] Ep26 | loss=0.3804 | acc=0.6182 | f1=0.5970 | prec=0.5980 | rec=0.6072 | mcc=0.2050 | thr=0.58
Tribunal[F3] Ep27 | loss=0.3838 | acc=0.6408 | f1=0.5981 | prec=0.5984 | rec=0.5978 | mcc=0.1962 | thr=0.59
Tribunal[F3] Ep28 | loss=0.3796 | acc=0.6431 | f1=0.5994 | prec=0.6001 | rec=0.5988 | mcc=0.1988 | thr=0.59
Tribunal[F3] Ep29 | loss=0.3792 | acc=0.6456 | f1=0.6002 | prec=0.6016 | rec=0.5992 | mcc=0.2007 | thr=0.59
Tribunal[F3] Ep30 | loss=0.3788 | acc=0.6488 | f1=0.6014 | prec=0.6036 | rec=0.5999 | mcc=0.2035 | thr=0.59
⚠️  SWA eval skipped for tribunal[F3]: 'dict' object has no attribute 'to'
🏁 Tribunal[F3] Best Ep30 | Acc=0.6488 | F1=0.6014
✅ Tribunal | Mean Acc=0.6403±0.0119 | Mean F1=0.5890±0.0112

🚀 Expert Daily — 3-Fold Stratified CV
Daily[fold 1] ✅ Using 2 GPUs
Daily[F1] Ep01 | loss=0.5288 | acc=0.5342 | f1=0.5140 | prec=0.5153 | rec=0.5160 | mcc=0.0313 | thr=0.70
Daily[F1] Ep02 | loss=0.4912 | acc=0.5510 | f1=0.5158 | prec=0.5159 | rec=0.5157 | mcc=0.0316 | thr=0.70
Daily[F1] Ep03 | loss=0.4742 | acc=0.5479 | f1=0.5187 | prec=0.5187 | rec=0.5190 | mcc=0.0377 | thr=0.68
Daily[F1] Ep04 | loss=0.4547 | acc=0.5568 | f1=0.5206 | prec=0.5209 | rec=0.5206 | mcc=0.0415 | thr=0.67
Daily[F1] Ep05 | loss=0.4689 | acc=0.5521 | f1=0.5205 | prec=0.5205 | rec=0.5206 | mcc=0.0411 | thr=0.65
Daily[F1] Ep06 | loss=0.4645 | acc=0.5537 | f1=0.5211 | prec=0.5211 | rec=0.5211 | mcc=0.0421 | thr=0.63
Daily[F1] Ep07 | loss=0.4600 | acc=0.5497 | f1=0.5205 | prec=0.5204 | rec=0.5207 | mcc=0.0412 | thr=0.62
Daily[F1] Ep08 | loss=0.4588 | acc=0.5524 | f1=0.5224 | prec=0.5224 | rec=0.5226 | mcc=0.0450 | thr=0.61
Daily[F1] Ep09 | loss=0.4492 | acc=0.5515 | f1=0.5243 | prec=0.5243 | rec=0.5248 | mcc=0.0491 | thr=0.60
Daily[F1] Ep10 | loss=0.4534 | acc=0.5579 | f1=0.5256 | prec=0.5256 | rec=0.5256 | mcc=0.0513 | thr=0.59
Daily[F1] Ep11 | loss=0.4434 | acc=0.5572 | f1=0.5257 | prec=0.5257 | rec=0.5258 | mcc=0.0514 | thr=0.58
